Actual,Target
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.18,7.19
7.19,7.19
7.18,7.19
7.18,7.19
7.2,7.19
7.19,7.19
7.17,7.19
7.19,7.19
7.19,7.19
7.17,7.19
7.18,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.21,7.19
7.19,7.19
7.18,7.19
7.18,7.19
7.18,7.19
5.82,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.18,7.19
7.18,7.19
7.16,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.18,7.19
7.19,7.19
7.19,7.19
7.16,7.19
7.19,7.19
7.21,7.19
7.19,7.19
7.19,7.19
7.22,7.19
7.21,7.19
7.17,7.19
7.18,7.19
7.18,7.19
7.17,7.19
5.82,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
5.75,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.18,7.19
7.19,7.19
7.19,7.19
7.18,7.19
7.19,7.19
7.21,7.19
7.2,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.18,7.19
7.16,7.19
7.17,7.19
7.19,7.19
7.18,7.19
7.19,7.19
7.19,7.19
7.19,7.19
5.82,7.19
8.53,7.19
5.82,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
8.53,7.19
5.82,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
5.75,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
5.75,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.19,7.19
7.17,7.19
7.21,7.19
7.19,7.19
7.11,7.19
5.81,7.19
7.19,7.19
5.75,7.19
7.19,7.19
5.75,0.0
5.75,0.0
5.75,0.0
4.31,0.0
5.75,0.0
5.75,0.0
4.31,0.0
4.31,0.0
4.31,0.0
4.31,0.0
4.31,0.0
4.31,0.0
4.31,0.0
4.27,0.0
2.91,0.0
2.88,0.0
4.31,0.0
2.88,0.0
2.88,0.0
2.88,0.0
2.88,0.0
2.88,0.0
2.88,0.0
1.44,0.0
2.88,0.0
2.88,0.0
1.44,0.0
2.88,0.0
1.44,0.0
2.88,0.0
1.44,0.0
2.88,0.0
1.44,0.0
1.44,0.0
2.88,0.0
1.44,0.0
1.44,0.0
1.44,0.0
2.88,0.0
1.44,0.0
1.44,0.0
1.44,0.0
1.44,0.0
1.44,0.0
1.44,0.0
1.44,0.0
1.44,0.0
1.44,0.0
1.44,0.0
1.44,0.0
1.44,0.0
1.44,0.0
0.0,0.0
1.44,0.0
1.44,0.0
1.44,0.0
0.0,0.0
1.44,0.0
1.44,0.0
0.0,0.0
1.44,0.0
0.0,0.0
1.44,0.0
1.44,0.0
0.0,0.0
1.44,0.0
0.0,0.0
0.0,0.0
1.44,0.0
0.0,0.0
1.44,0.0
0.0,0.0
0.0,0.0
1.44,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.44,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
